window,odds_ratio,p_value,win_start,win_end
win_5923,0.0,1.0,59220001,59230000.0
win_5925,0.0,1.0,59240001,59250000.0
win_5926,0.5307455508035033,0.07690443092845436,59250001,59260000.0
win_5927,0.2500425612225848,0.00018855283546011947,59260001,59270000.0
win_5928,0.0,1.0,59270001,59280000.0
win_5929,0.0,1.0,59280001,59290000.0
win_5930,0.0,1.0,59290001,59300000.0
win_5931,1.466926741578388,0.5181520696467068,59300001,59310000.0
win_5932,0.0,1.0,59310001,59320000.0
win_5933,5.280939449676961,0.0821159585594328,59320001,59330000.0
win_5934,0.0,1.0,59330001,59340000.0
win_5935,1.0622577435799743,0.727544447585716,59340001,59350000.0
win_5936,0.13610618562275362,0.015341398873326723,59350001,59360000.0
win_5937,1.3202340212060055,0.5520794451013531,59360001,59370000.0
win_5938,0.0,1.0,59370001,59380000.0
win_5939,0.0,0.6199807828339157,59380001,59390000.0
win_5940,0.0,1.0,59390001,59400000.0
win_5941,0.0,1.0,59400001,59410000.0
win_5942,0.0,1.0,59410001,59420000.0
win_5943,0.0,1.0,59420001,59430000.0
win_5944,0.0,1.0,59430001,59440000.0
win_5945,0.0,1.0,59440001,59450000.0
win_5946,0.0,1.0,59450001,59460000.0
win_5947,0.0,1.0,59460001,59470000.0
win_5948,0.0,1.0,59470001,59480000.0
win_5949,1.3202340212060055,0.5520794451013531,59480001,59490000.0
win_5950,0.0,1.0,59490001,59500000.0
win_5952,0.7766080574730589,1.0,59510001,59520000.0
win_5953,1.886049209268793,0.3122622971330078,59520001,59530000.0
win_5954,2.64046926269283,0.2051557469600461,59530001,59540000.0
win_5955,0.0,1.0,59540001,59550000.0
win_5956,0.8801558600888583,1.0,59550001,59560000.0
win_5957,1.7603125336981202,0.33879401886445615,59560001,59570000.0
win_5958,0.0,1.0,59570001,59580000.0
win_5959,0.0,1.0,59580001,59590000.0
win_5960,0.0,1.0,59590001,59600000.0
win_5961,1.886048799785195,0.44239327060147837,59600001,59610000.0
win_5962,1.0704603856423773,0.7815251902133395,59610001,59620000.0
win_5963,0.0,1.0,59620001,59630000.0
win_5964,0.9278732049984318,0.010170013849862505,59630001,59640000.0
win_5965,0.0,1.0,59640001,59650000.0
win_5968,0.0,1.0,59670001,59680000.0
win_5969,0.0,1.0,59680001,59690000.0
win_5970,0.9673994334047741,0.3535494770271676,59690001,59700000.0
win_5971,0.0,1.0,59700001,59710000.0
win_5972,0.9430240634952032,1.0,59710001,59720000.0
win_5973,0.0,1.0,59720001,59730000.0
win_5974,0.0,1.0,59730001,59740000.0
win_5975,0.0,1.0,59740001,59750000.0
win_5976,0.0,1.0,59750001,59760000.0
win_5977,0.0,1.0,59760001,59770000.0
win_5978,0.0,1.0,59770001,59780000.0
win_5979,0.0,1.0,59780001,59790000.0
win_5980,6.601171954611773,0.19670879746319855,59790001,59800000.0
win_5981,0.0,1.0,59800001,59810000.0
win_5982,0.808305921443545,0.8469152514434135,59810001,59820000.0
win_5983,0.0,1.0,59820001,59830000.0
win_5984,1.2776472235130059,0.40003679277342885,59830001,59840000.0
win_5985,0.0,1.0,59840001,59850000.0
win_5986,0.5183328403834505,0.0054319575355482016,59850001,59860000.0
win_5988,8.8015663656558,0.04295722244077642,59870001,59880000.0
win_5989,0.0,1.0,59880001,59890000.0
win_5990,0.0,1.0,59890001,59900000.0
win_5991,0.12338593816778261,0.007163825311195723,59900001,59910000.0
win_5992,13.202344371368982,0.13586417952464952,59910001,59920000.0
win_5993,0.0,1.0,59920001,59930000.0
win_5994,0.0,1.0,59930001,59940000.0
win_5995,0.0,1.0,59940001,59950000.0
win_5996,3.300585746233168,0.3058473075420577,59950001,59960000.0
win_5997,1.2322190328963736,0.5185699186134483,59960001,59970000.0
win_5998,0.0,1.0,59970001,59980000.0
win_5999,0.0,1.0,59980001,59990000.0
win_6000,0.0,1.0,59990001,60000000.0
win_6001,0.37992112421955604,0.0025290883566917934,60000001,60010000.0
win_6002,0.0,1.0,60010001,60020000.0
win_6003,1.466926741578388,0.5181520696467068,60020001,60030000.0
win_6004,0.0,1.0,60030001,60040000.0
win_6005,0.0,1.0,60040001,60050000.0
win_6006,0.0,1.0,60050001,60060000.0
win_6007,0.0,1.0,60060001,60070000.0
win_6008,0.0,0.0481196255213752,60070001,60080000.0
win_6009,0.0,1.0,60080001,60090000.0
win_6010,0.40007031616084127,0.23854062218532246,60090001,60100000.0
win_6011,0.0,1.0,60100001,60110000.0
win_6012,1.466926741578388,0.5181520696467068,60110001,60120000.0
win_6013,3.3005868094388626,0.15318030769445384,60120001,60130000.0
win_6014,3.8506913522335937,0.005005829099952244,60130001,60140000.0
win_6015,3.08055243478147,0.013551761261870146,60140001,60150000.0
win_6016,1.9415225773822506,0.19487384031103056,60150001,60160000.0
win_6017,0.3954581272370665,0.00019882844401794526,60160001,60170000.0
win_6018,0.8138420242667894,0.6396712817498944,60170001,60180000.0
win_6019,1.0287538268987657,0.879175403332555,60180001,60190000.0
win_6020,3.300585746233168,0.3058473075420577,60190001,60200000.0
win_6021,0.5690653288880809,0.28381363129628184,60200001,60210000.0
win_6022,6.601171954611773,0.19670879746319855,60210001,60220000.0
win_6023,0.0,1.0,60220001,60230000.0
win_6024,0.440077698971711,0.7225577819524125,60230001,60240000.0
win_6025,3.046696391177607,0.0982022125208521,60240001,60250000.0
win_6026,1.88604961875277,0.23692514810810528,60250001,60260000.0
win_6027,0.9430241688198793,1.0,60260001,60270000.0
win_6028,0.0,1.0,60270001,60280000.0
win_6029,1.650292642043866,0.4816548954651865,60280001,60290000.0
win_6030,0.0,1.0,60290001,60300000.0
win_6031,0.9660247381721064,1.0,60300001,60310000.0
win_6032,1.0155645394341422,1.0,60310001,60320000.0
win_6033,0.0,1.0,60320001,60330000.0
win_6034,1.650292642043866,0.4816548954651865,60330001,60340000.0
win_6035,0.5280933311951405,1.0,60340001,60350000.0
win_6036,0.0,1.0,60350001,60360000.0
win_6038,0.0,1.0,60370001,60380000.0
win_6039,0.0,0.623187516371728,60380001,60390000.0
win_6040,0.0,1.0,60390001,60400000.0
win_6041,0.0,1.0,60400001,60410000.0
win_6042,0.0,1.0,60410001,60420000.0
win_6043,0.6601167795302846,1.0,60420001,60430000.0
win_6044,1.886048799785195,0.44239327060147837,60430001,60440000.0
win_6046,0.6001061211961282,1.0,60450001,60460000.0
win_6047,0.7168675012470148,0.3056510815787927,60460001,60470000.0
win_6048,0.0,1.0,60470001,60480000.0
win_6049,0.0,1.0,60480001,60490000.0
win_6050,1.1536036912554917,0.514319442519594,60490001,60500000.0
win_6051,6.601171954611773,0.19670879746319855,60500001,60510000.0
win_6052,0.0,1.0,60510001,60520000.0
win_6053,0.0,0.3966622094006631,60520001,60530000.0
win_6054,0.0,1.0,60530001,60540000.0
win_6055,0.0,1.0,60540001,60550000.0
win_6056,0.0,1.0,60550001,60560000.0
win_6057,0.0,1.0,60560001,60570000.0
win_6058,0.0,1.0,60570001,60580000.0
win_6059,0.0,1.0,60580001,60590000.0
win_6060,0.0,1.0,60590001,60600000.0
win_6062,13.202344371368982,0.13586417952464952,60610001,60620000.0
win_6063,0.8801558047034104,1.0,60620001,60630000.0
win_6064,0.8801558600888583,1.0,60630001,60640000.0
win_6065,6.601171954611773,0.19670879746319855,60640001,60650000.0
win_6066,6.601171954611773,0.19670879746319855,60650001,60660000.0
win_6067,0.0,1.0,60660001,60670000.0
win_6068,0.0,0.39977461557700567,60670001,60680000.0
win_6069,1.0421822560129415,0.5202763358268658,60680001,60690000.0
win_6070,0.0,1.0,60690001,60700000.0
win_6071,0.0,0.6199807828339157,60700001,60710000.0
win_6072,0.5255209979593299,1.1850195377400087e-05,60710001,60720000.0
win_6073,0.0,1.0,60720001,60730000.0
win_6074,0.9430241688198793,1.0,60730001,60740000.0
win_6075,0.6948597922500594,1.0,60740001,60750000.0
win_6076,0.0,1.0,60750001,60760000.0
win_6077,1.821013756622593,0.29006972718962737,60760001,60770000.0
win_6078,0.0,1.0,60770001,60780000.0
win_6079,0.0,1.0,60780001,60790000.0
win_6081,0.0,1.0,60800001,60810000.0
win_6082,0.0,1.0,60810001,60820000.0
win_6083,2.640468504557447,0.3547232576977328,60820001,60830000.0
win_6084,0.0,1.0,60830001,60840000.0
win_6086,0.0,1.0,60850001,60860000.0
win_6087,0.0,1.0,60860001,60870000.0
win_6088,0.0,1.0,60870001,60880000.0
win_6089,13.202344371368982,0.13586417952464952,60880001,60890000.0
win_6091,0.0,1.0,60900001,60910000.0
win_6093,0.0,1.0,60920001,60930000.0
win_6094,0.0,1.0,60930001,60940000.0
win_6095,0.9705383201218286,0.3635723860778979,60940001,60950000.0
win_6096,0.0,1.0,60950001,60960000.0
win_6097,1.5532168327581886,0.39079198330098025,60960001,60970000.0
win_6098,0.0,1.0,60970001,60980000.0
win_6099,0.0,1.0,60980001,60990000.0
win_6100,0.7715643004438755,0.5410812814757473,60990001,61000000.0
win_6101,0.0,1.0,61000001,61010000.0
win_6102,0.0,1.0,61010001,61020000.0
win_6103,0.0,1.0,61020001,61030000.0
win_6104,3.046696391177607,0.0982022125208521,61030001,61040000.0
win_6105,0.9430241688198793,1.0,61040001,61050000.0
win_6108,0.7544191291327375,1.0,61070001,61080000.0
win_6109,0.9890427506616888,0.6401091193998089,61080001,61090000.0
win_6110,0.0,1.0,61090001,61100000.0
win_6111,0.0,0.41029908783872027,61100001,61110000.0
win_6112,0.0,0.6184501137994644,61110001,61120000.0
win_6114,0.0,1.0,61130001,61140000.0
win_6115,0.0,1.0,61140001,61150000.0
win_6116,0.0,1.0,61150001,61160000.0
win_6117,3.30058787264554,0.08401514380498513,61160001,61170000.0
win_6118,0.0,1.0,61170001,61180000.0
win_6119,0.0,1.0,61180001,61190000.0
win_6120,1.104066376091162,0.2958032684667369,61190001,61200000.0
win_6121,3.300585746233168,0.3058473075420577,61200001,61210000.0
win_6122,0.0,1.0,61210001,61220000.0
win_6123,0.0,1.0,61220001,61230000.0
win_6124,0.0,1.0,61230001,61240000.0
win_6125,0.0,1.0,61240001,61250000.0
win_6126,0.4125728139018893,0.7277702917427313,61250001,61260000.0
win_6127,0.4552528079757506,0.7207984362104887,61260001,61270000.0
win_6128,0.0,0.6336806931696677,61270001,61280000.0
win_6130,0.0,1.0,61290001,61300000.0
win_6133,0.0,1.0,61320001,61330000.0
win_6134,0.0,1.0,61330001,61340000.0
win_6135,1.0026503829928388,0.7925982340673072,61340001,61350000.0
win_6136,1.466926741578388,0.5181520696467068,61350001,61360000.0
win_6137,1.2002127045376927,0.5836179640242266,61360001,61370000.0
win_6138,0.0,1.0,61370001,61380000.0
win_6139,0.7136396667854922,1.0,61380001,61390000.0
win_6140,1.886049209268793,0.3122622971330078,61390001,61400000.0
win_6141,2.2003908981954754,0.2586394996699144,61400001,61410000.0
win_6142,0.0,1.0,61410001,61420000.0
win_6144,0.0,0.6336806931696677,61430001,61440000.0
win_6145,0.0,1.0,61440001,61450000.0
win_6146,0.0,1.0,61450001,61460000.0
win_6147,0.0,1.0,61460001,61470000.0
win_6148,1.6502929425737816,0.3649990946409816,61470001,61480000.0
win_6149,3.3005868094388626,0.15318030769445384,61480001,61490000.0
win_6150,0.0,1.0,61490001,61500000.0
win_6151,0.0,1.0,61500001,61510000.0
win_6152,6.601171954611773,0.19670879746319855,61510001,61520000.0
win_6153,0.6634364722365553,6.415573529970908e-07,61520001,61530000.0
win_6154,0.0,1.0,61530001,61540000.0
win_6155,0.0,1.0,61540001,61550000.0
win_6156,0.0,1.0,61550001,61560000.0
win_6157,0.0,1.0,61560001,61570000.0
win_6158,1.2307288378417756,0.3302839602931886,61570001,61580000.0
win_6159,3.300585746233168,0.3058473075420577,61580001,61590000.0
win_6160,3.300585746233168,0.3058473075420577,61590001,61600000.0
win_6161,0.0,1.0,61600001,61610000.0
win_6162,0.0,1.0,61610001,61620000.0
win_6163,0.3772091024207189,0.24311209544440684,61620001,61630000.0
win_6164,0.9964029165289021,1.0,61630001,61640000.0
win_6165,0.0,1.0,61640001,61650000.0
win_6166,0.0,1.0,61650001,61660000.0
win_6167,0.9042695549653406,1.0,61660001,61670000.0
win_6168,1.0105205184960868,0.5061173551686111,61670001,61680000.0
win_6170,13.202344371368982,0.13586417952464952,61690001,61700000.0
win_6171,0.0,1.0,61700001,61710000.0
win_6173,0.0,1.0,61720001,61730000.0
win_6176,0.0,1.0,61750001,61760000.0
win_6177,0.0,1.0,61760001,61770000.0
win_6179,0.0,1.0,61780001,61790000.0
win_6180,0.0,1.0,61790001,61800000.0
win_6181,0.0,1.0,61800001,61810000.0
win_6182,0.0,1.0,61810001,61820000.0
win_6183,0.0,1.0,61820001,61830000.0
win_6184,0.0,1.0,61830001,61840000.0
win_6185,4.400781149026036,0.25326929135513926,61840001,61850000.0
win_6186,0.8050202038522779,0.8337781412437111,61850001,61860000.0
win_6187,0.0,1.0,61860001,61870000.0
win_6189,0.0,1.0,61880001,61890000.0
win_6190,0.0,1.0,61890001,61900000.0
win_6192,0.0,1.0,61910001,61920000.0
win_6193,0.0,1.0,61920001,61930000.0
win_6194,0.6601167795302846,1.0,61930001,61940000.0
win_6195,0.5740145306160601,1.0,61940001,61950000.0
win_6196,0.4889752724291718,0.7192379633575503,61950001,61960000.0
win_6197,0.0,1.0,61960001,61970000.0
win_6199,0.0,1.0,61980001,61990000.0
win_6200,0.38655127734605177,0.00015477158048656626,61990001,62000000.0
win_6201,0.0,1.0,62000001,62010000.0
win_6202,0.0,1.0,62010001,62020000.0
win_6203,0.0,1.0,62020001,62030000.0
win_6204,0.0,1.0,62030001,62040000.0
win_6205,0.0,1.0,62040001,62050000.0
win_6206,0.0,1.0,62050001,62060000.0
win_6207,1.8003200276077536,0.25625514140163047,62060001,62070000.0
win_6208,2.4754405578747574,0.14575953161208666,62070001,62080000.0
win_6209,0.0,1.0,62080001,62090000.0
win_6210,0.6770427133969388,1.0,62090001,62100000.0
win_6211,0.0,1.0,62100001,62110000.0
win_6212,0.0,1.0,62110001,62120000.0
win_6213,1.006826341042347,0.5018713282826309,62120001,62130000.0
win_6214,0.0,0.16777796468461542,62130001,62140000.0
win_6215,0.0,0.640555446979308,62140001,62150000.0
win_6216,1.886048799785195,0.44239327060147837,62150001,62160000.0
win_6217,3.300585746233168,0.3058473075420577,62160001,62170000.0
win_6218,1.0246494268481932,0.060238218783546266,62170001,62180000.0
win_6219,4.400781149026036,0.25326929135513926,62180001,62190000.0
win_6220,1.0589214830912659,0.6360128689326042,62190001,62200000.0
win_6221,0.0,1.0,62200001,62210000.0
win_6222,1.23771991530241,0.6360192799134249,62210001,62220000.0
win_6223,1.1822994964286146,0.6450303237837038,62220001,62230000.0
win_6224,1.23771991530241,0.6360192799134249,62230001,62240000.0
win_6225,1.23771991530241,0.6360192799134249,62240001,62250000.0
win_6226,1.347179828356754,0.27945849210243157,62250001,62260000.0
win_6227,1.4272830224001447,0.16913571934041652,62260001,62270000.0
win_6228,0.0,1.0,62270001,62280000.0
win_6229,0.3936776635530008,3.5653732159640373e-12,62280001,62290000.0
win_6230,13.202344371368982,0.13586417952464952,62290001,62300000.0
win_6231,0.0,1.0,62300001,62310000.0
win_6232,4.400781149026036,0.25326929135513926,62310001,62320000.0
win_6233,0.0,1.0,62320001,62330000.0
win_6234,0.0,1.0,62330001,62340000.0
win_6235,0.0,0.6184501137994644,62340001,62350000.0
win_6236,3.300585746233168,0.3058473075420577,62350001,62360000.0
win_6237,0.6001061211961282,1.0,62360001,62370000.0
win_6238,0.4715118533372215,0.719673844302301,62370001,62380000.0
win_6239,0.17145817875961789,0.0015516816868508237,62380001,62390000.0
win_6240,0.0,1.0,62390001,62400000.0
win_6241,1.200212889592639,0.7390753273207771,62400001,62410000.0
win_6242,0.5207934583281154,1.0204415866899703e-05,62410001,62420000.0
win_6243,0.0,1.0,62420001,62430000.0
win_6244,0.0,1.0,62430001,62440000.0
win_6245,0.0,1.0,62440001,62450000.0
win_6246,1.0672998405934044,0.0215752481230657,62450001,62460000.0
win_6247,2.4004265184215456,0.2318036254123676,62460001,62470000.0
win_6248,0.8251460091412409,1.0,62470001,62480000.0
win_6249,0.9349820552175337,0.5295806544439404,62480001,62490000.0
win_6250,0.1333565563749114,0.010102703801571836,62490001,62500000.0
win_6251,0.0,1.0,62500001,62510000.0
win_6252,1.3202340212060055,0.5520794451013531,62510001,62520000.0
win_6253,0.0,1.0,62520001,62530000.0
win_6254,0.0,1.0,62530001,62540000.0
win_6255,0.0,1.0,62540001,62550000.0
win_6256,0.0,1.0,62550001,62560000.0
win_6258,0.0,1.0,62570001,62580000.0
win_6259,0.0,0.3966622094006631,62580001,62590000.0
win_6262,0.0,1.0,62610001,62620000.0
win_6263,0.0,1.0,62620001,62630000.0
win_6264,0.0,1.0,62630001,62640000.0
win_6265,0.0,1.0,62640001,62650000.0
win_6266,0.2933849785993286,0.3771536760555875,62650001,62660000.0
win_6267,0.7766080574730589,1.0,62660001,62670000.0
win_6268,6.601174543169025,0.061467554479763375,62670001,62680000.0
win_6269,0.5618012431521322,0.5814203993583984,62680001,62690000.0
win_6270,0.0,0.6184501137994644,62690001,62700000.0
win_6271,0.3667313387855198,0.5169996749587495,62700001,62710000.0
win_6273,inf,0.07041093859821831,62720001,62730000.0
win_6274,0.8382434300029957,1.0,62730001,62740000.0
win_6275,0.9517958226481767,0.8557928656347604,62740001,62750000.0
win_6276,0.8001415566129821,1.0,62750001,62760000.0
win_6277,1.1649124697093969,0.7435871295292917,62760001,62770000.0
win_6278,0.0,1.0,62770001,62780000.0
win_6279,1.2776460686913635,0.7311218817094465,62780001,62790000.0
win_6280,2.2003903434403,0.4001578094191266,62790001,62800000.0
win_6281,0.0,1.0,62800001,62810000.0
win_6282,1.015564532241058,1.0,62810001,62820000.0
win_6283,0.4889752724291718,0.7192379633575503,62820001,62830000.0
win_6285,0.8801558600888583,1.0,62840001,62850000.0
win_6286,0.5740143337487286,0.7740764156185499,62850001,62860000.0
win_6287,0.9812547151782525,1.0,62860001,62870000.0
win_6288,0.9471042229611898,0.309949797433153,62870001,62880000.0
win_6289,0.0,1.0,62880001,62890000.0
win_6290,0.0,1.0,62890001,62900000.0
win_6291,0.8251460899492148,1.0,62900001,62910000.0
win_6292,0.0,1.0,62910001,62920000.0
win_6293,0.0,1.0,62920001,62930000.0
win_6294,1.2002127045376927,0.5836179640242266,62930001,62940000.0
win_6295,1.2002127045376927,0.5836179640242266,62940001,62950000.0
win_6296,0.0,0.623187516371728,62950001,62960000.0
win_6297,0.4889748000932439,0.2855400161836671,62960001,62970000.0
win_6298,0.5077820314512721,1.0,62970001,62980000.0
win_6299,0.0,1.0,62980001,62990000.0
win_6300,0.0,1.0,62990001,63000000.0
win_6301,1.650292642043866,0.4816548954651865,63000001,63010000.0
win_6302,0.0,1.0,63010001,63020000.0
win_6303,1.2002127045376927,0.5836179640242266,63020001,63030000.0
win_6304,0.8801558600888583,1.0,63030001,63040000.0
win_6305,0.0,1.0,63040001,63050000.0
win_6307,0.49508630239354917,0.0938939416312466,63060001,63070000.0
win_6308,0.49820007016255907,0.09369756256906495,63070001,63080000.0
win_6309,0.0,1.0,63080001,63090000.0
win_6310,1.650292642043866,0.4816548954651865,63090001,63100000.0
win_6311,0.0,1.0,63100001,63110000.0
win_6312,0.0,1.0,63110001,63120000.0
win_6313,2.2003903434403,0.4001578094191266,63120001,63130000.0
win_6314,6.601171954611773,0.19670879746319855,63130001,63140000.0
win_6315,0.0,1.0,63140001,63150000.0
win_6316,2.933856626471255,0.06487454489944867,63150001,63160000.0
win_6317,0.9819920621988335,1.0,63160001,63170000.0
win_6318,0.966024643962685,1.0,63170001,63180000.0
win_6319,0.0,1.0,63180001,63190000.0
win_6320,0.22251024900621633,0.0019512542341441317,63190001,63200000.0
win_6321,0.0,0.1105291988106089,63200001,63210000.0
win_6322,0.0,0.1105291988106089,63210001,63220000.0
win_6323,0.0,1.0,63220001,63230000.0
win_6325,0.0,1.0,63240001,63250000.0
win_6326,0.0,1.0,63250001,63260000.0
win_6327,0.0,1.0,63260001,63270000.0
win_6328,0.5110569177249226,0.1212528409393388,63270001,63280000.0
win_6329,0.800141371885391,1.0,63280001,63290000.0
win_6330,0.0,0.6336806931696677,63290001,63300000.0
win_6331,0.4125728139018893,0.7277702917427313,63300001,63310000.0
win_6332,1.0025228341095136,0.8168123011853874,63310001,63320000.0
win_6333,0.0,1.0,63320001,63330000.0
win_6334,1.200212797065123,0.6848302448052709,63330001,63340000.0
win_6335,3.300585746233168,0.3058473075420577,63340001,63350000.0
win_6336,1.466926741578388,0.5181520696467068,63350001,63360000.0
win_6337,0.0,1.0,63360001,63370000.0
win_6338,0.0,1.0,63370001,63380000.0
win_6339,0.0,1.0,63380001,63390000.0
win_6340,0.0,1.0,63390001,63400000.0
win_6341,0.0,1.0,63400001,63410000.0
win_6342,0.0,1.0,63410001,63420000.0
win_6343,0.7334631397164758,1.0,63420001,63430000.0
win_6344,0.9626441836213029,0.3050470585299882,63430001,63440000.0
win_6345,0.0,1.0,63440001,63450000.0
win_6346,0.0,1.0,63450001,63460000.0
win_6347,6.601171954611773,0.19670879746319855,63460001,63470000.0
win_6348,1.015564546627233,1.0,63470001,63480000.0
win_6349,13.202344371368982,0.13586417952464952,63480001,63490000.0
win_6351,0.0,1.0,63500001,63510000.0
win_6352,0.0,0.26036051220650314,63510001,63520000.0
win_6353,0.0,0.41742164999704634,63520001,63530000.0
win_6354,0.0,1.0,63530001,63540000.0
win_6355,2.4977446053582413,0.03293799534279538,63540001,63550000.0
win_6356,1.650292642043866,0.4816548954651865,63550001,63560000.0
win_6357,0.0,1.0,63560001,63570000.0
win_6358,0.4889752724291718,0.7192379633575503,63570001,63580000.0
win_6359,0.0,1.0,63580001,63590000.0
win_6360,0.0,1.0,63590001,63600000.0
win_6361,0.0,1.0,63600001,63610000.0
win_6362,0.0,1.0,63610001,63620000.0
win_6363,0.0,1.0,63620001,63630000.0
win_6365,0.0,1.0,63640001,63650000.0
win_6366,13.202344371368982,0.13586417952464952,63650001,63660000.0
win_6367,0.6948597922500594,1.0,63660001,63670000.0
win_6368,0.6001061211961282,1.0,63670001,63680000.0
win_6369,1.1001949406474318,0.6129358238585447,63680001,63690000.0
win_6370,1.16834933838248,0.5958761582633902,63690001,63700000.0
win_6371,0.5077820314512721,1.0,63700001,63710000.0
win_6372,0.0,1.0,63710001,63720000.0
win_6373,0.0,1.0,63720001,63730000.0
win_6374,3.7721019050585585,0.03387915958063265,63730001,63740000.0
win_6375,0.0,1.0,63740001,63750000.0
win_6376,0.0,1.0,63750001,63760000.0
win_6377,1.0777422247409965,0.8482433203342425,63760001,63770000.0
win_6378,0.9430241161575899,1.0,63770001,63780000.0
win_6379,0.9430240634952032,1.0,63780001,63790000.0
win_6380,1.164912698350561,0.6485845938587546,63790001,63800000.0
win_6381,0.9723367039552324,0.7727822089955985,63800001,63810000.0
win_6382,0.0,1.0,63810001,63820000.0
win_6383,0.5588275215960405,0.1235555723727822,63820001,63830000.0
win_6384,0.6948597922500594,1.0,63830001,63840000.0
win_6385,0.6492948612508944,0.6268855952975518,63840001,63850000.0
win_6386,0.42588109860539436,0.16202730464914175,63850001,63860000.0
win_6387,0.5911489286220749,0.48669816948549627,63860001,63870000.0
win_6388,0.7653525362127954,0.818586724312261,63870001,63880000.0
win_6389,0.9430241424887468,1.0,63880001,63890000.0
win_6390,1.200212797065123,0.6848302448052709,63890001,63900000.0
win_6391,1.2573660692966475,0.563990856137955,63900001,63910000.0
win_6393,2.640468504557447,0.3547232576977328,63920001,63930000.0
win_6394,1.0049380029442074,0.62631627561804,63930001,63940000.0
win_6395,1.5532168327581886,0.39079198330098025,63940001,63950000.0
win_6396,2.4004265184215456,0.2318036254123676,63950001,63960000.0
win_6397,2.640468504557447,0.3547232576977328,63960001,63970000.0
win_6398,0.8251460899492148,1.0,63970001,63980000.0
win_6399,0.8972459891890422,1.0,63980001,63990000.0
win_6400,0.0,0.1782754539946967,63990001,64000000.0
win_6401,0.0,1.0,64000001,64010000.0
win_6402,0.4715118533372215,0.719673844302301,64010001,64020000.0
win_6403,0.0,1.0,64020001,64030000.0
win_6404,0.0,1.0,64030001,64040000.0
win_6405,2.640468504557447,0.3547232576977328,64040001,64050000.0
win_6406,0.6286826251647741,1.0,64050001,64060000.0
win_6407,0.0,1.0,64060001,64070000.0
win_6408,2.400427812824789,0.10651387881114298,64070001,64080000.0
win_6409,0.0,1.0,64080001,64090000.0
win_6410,0.0,1.0,64090001,64100000.0
win_6411,0.0,1.0,64100001,64110000.0
win_6412,0.0,1.0,64110001,64120000.0
win_6414,0.6601167795302846,1.0,64130001,64140000.0
win_6415,1.2573658314154288,0.6750847234666294,64140001,64150000.0
win_6416,4.4007842923399165,0.0474911094258386,64150001,64160000.0
win_6417,3.300585746233168,0.3058473075420577,64160001,64170000.0
win_6418,13.20235001062935,0.027027318075325987,64170001,64180000.0
win_6419,0.0,0.623187516371728,64180001,64190000.0
win_6420,0.0,1.0,64190001,64200000.0
win_6421,0.7587545420945923,0.6854535593191591,64200001,64210000.0
win_6422,inf,0.07041093859821831,64210001,64220000.0
win_6423,inf,0.07041093859821831,64220001,64230000.0
win_6424,1.5842814579223123,0.4446665614338144,64230001,64240000.0
win_6425,0.0,1.0,64240001,64250000.0
win_6426,0.0,1.0,64250001,64260000.0
win_6427,0.0,1.0,64260001,64270000.0
win_6428,1.0155646689107944,0.9091602407496212,64270001,64280000.0
win_6429,0.0,1.0,64280001,64290000.0
win_6430,0.26671323601012764,0.048750658104276236,64290001,64300000.0
win_6431,0.0,1.0,64300001,64310000.0
win_6432,0.0,1.0,64310001,64320000.0
win_6433,0.8801558600888583,1.0,64320001,64330000.0
win_6434,2.640468504557447,0.3547232576977328,64330001,64340000.0
win_6435,1.650292642043866,0.4816548954651865,64340001,64350000.0
win_6436,0.0,1.0,64350001,64360000.0
win_6439,0.0,1.0,64380001,64390000.0
win_6440,0.0,1.0,64390001,64400000.0
win_6441,0.7766080574730589,1.0,64400001,64410000.0
win_6442,0.0,1.0,64410001,64420000.0
win_6443,1.1148651682041089,0.6163107037680335,64420001,64430000.0
win_6444,1.228124954927323,0.5716136822197658,64430001,64440000.0
win_6445,0.6977658146039419,0.004068816906664434,64440001,64450000.0
win_6446,0.0,1.0,64450001,64460000.0
win_6447,0.0,1.0,64460001,64470000.0
win_6448,0.0,1.0,64470001,64480000.0
win_6449,1.1480295917887569,0.6948142205950054,64480001,64490000.0
win_6451,1.0053542458058857,0.5980559502277735,64500001,64510000.0
win_6452,0.9303953427453027,0.06365521354532407,64510001,64520000.0
win_6453,0.0,1.0,64520001,64530000.0
win_6454,0.0,1.0,64530001,64540000.0
win_6455,0.0,1.0,64540001,64550000.0
win_6456,0.0,1.0,64550001,64560000.0
win_6457,0.7334631397164758,1.0,64560001,64570000.0
win_6458,0.0,1.0,64570001,64580000.0
win_6459,0.0,1.0,64580001,64590000.0
win_6460,0.0,1.0,64590001,64600000.0
win_6461,0.0,1.0,64600001,64610000.0
win_6463,6.601171954611773,0.19670879746319855,64620001,64630000.0
win_6464,0.0,1.0,64630001,64640000.0
win_6465,0.0,1.0,64640001,64650000.0
win_6466,0.0,1.0,64650001,64660000.0
win_6469,0.0,1.0,64680001,64690000.0
win_6471,2.6404707789656987,0.08443488407314342,64700001,64710000.0
win_6472,2.64046926269283,0.2051557469600461,64710001,64720000.0
win_6473,1.1117767197438704,0.6816973878635064,64720001,64730000.0
win_6474,0.0,1.0,64730001,64740000.0
win_6475,0.0,1.0,64740001,64750000.0
win_6476,0.0,1.0,64750001,64760000.0
win_6477,3.300585746233168,0.3058473075420577,64760001,64770000.0
win_6478,1.0155645250479806,1.0,64770001,64780000.0
win_6479,0.0,1.0,64780001,64790000.0
